,X,Y,Z
31594,3998.4321,459.4586,25
31595,4003.5857,460.7141,25
31596,4008.7639,461.9564,25
31597,4013.9636,463.1838,25
31598,4019.1809,464.3946,25
31599,4024.4124,465.5871,25
31600,4029.6538,466.7595,25
31601,4034.9021,467.9102,25
31602,4040.1533,469.0374,25
31603,4045.4041,470.1393,25
31604,4050.6501,471.2144,25
31605,4055.8882,472.2608,25
31606,4061.1147,473.2768,25
31607,4066.3257,474.2607,25
31608,4071.5178,475.2108,25
31609,4076.687,476.1254,25
31610,4081.8298,477.0027,25
31611,4086.9429,477.841,25
31612,4092.022,478.6386,25
31613,4097.0635,479.3938,25
31614,4102.064,480.1049,25
31615,4107.02,480.77,25
31616,4111.9272,481.3876,25
31617,4116.7827,481.9559,25
31618,4121.5825,482.4731,25
31619,4126.3228,482.9376,25
31620,4130.998,483.3489,25
31621,4135.5947,483.715,25
31622,4140.0942,484.0468,25
31623,4144.479,484.3553,25
31624,4148.7305,484.6517,25
31625,4152.8311,484.9469,25
31626,4156.7627,485.252,25
31627,4160.5073,485.5779,25
31628,4164.0469,485.9358,25
31629,4167.3638,486.3365,25
31630,4170.4395,486.7914,25
31631,4173.2568,487.3111,25
31632,4175.7969,487.907,25
31633,4178.042,488.5898,25
31634,4179.9746,489.3708,25
31635,4181.5757,490.2609,25
31636,4182.8286,491.2711,25
31637,4183.7144,492.4125,25
31638,4184.2163,493.6954,25
31639,4184.3364,495.1158,25
31640,4184.0942,496.656,25
31641,4183.5103,498.2982,25
31642,4182.6045,500.0244,25
31643,4181.3975,501.8165,25
31644,4179.9097,503.6567,25
31645,4178.1611,505.5269,25
31646,4176.1724,507.4091,25
31647,4173.9634,509.2855,25
31648,4171.5547,511.1378,25
31649,4168.9668,512.9483,25
31650,4166.2202,514.6989,25
31651,4163.3345,516.3717,25
31652,4160.3247,517.9554,25
31653,4157.1938,519.4525,25
31654,4153.9438,520.8672,25
31655,4150.5757,522.2037,25
31656,4147.0913,523.4664,25
31657,4143.4927,524.6594,25
31658,4139.7808,525.7868,25
31659,4135.9575,526.853,25
31660,4132.0244,527.8622,25
31661,4127.9834,528.8185,25
31662,4123.8359,529.7263,25
31663,4119.583,530.5896,25
31664,4115.2271,531.4128,25
31665,4110.7695,532.2001,25
31666,4106.2114,532.9556,25
31667,4101.5552,533.6836,25
31668,4096.8018,534.3884,25
31669,4091.9531,535.0741,25
31670,4087.0107,535.7449,25
31671,4081.9761,536.4052,25
31672,4076.8511,537.0591,25
31673,4071.6372,537.7108,25
31674,4066.3362,538.3645,25
31675,4060.9492,539.0245,25
31676,4055.4785,539.695,25
31677,4049.925,540.3801,25
31678,4044.2917,541.0814,25
31679,4038.5813,541.7986,25
31680,4032.7969,542.5312,25
31681,4026.9414,543.2788,25
31682,4021.0178,544.0408,25
31683,4015.0295,544.8167,25
31684,4008.9792,545.6061,25
31685,4002.8699,546.4084,25
31686,3996.7048,547.2234,25
31687,3990.4868,548.0504,25
31688,3984.2188,548.889,25
31689,3977.9043,549.7388,25
31690,3971.5457,550.5991,25
31691,3965.1465,551.4695,25
31692,3958.7095,552.3497,25
31693,3952.2378,553.2391,25
31694,3945.7344,554.1372,25
31695,3939.2021,555.0436,25
31696,3932.6443,555.9577,25
31697,3926.064,556.8792,25
31698,3919.4639,557.8074,25
31699,3912.8474,558.7421,25
31700,3906.217,559.6826,25
31701,3899.5764,560.6285,25
31702,3892.9282,561.5793,25
31703,3886.2754,562.5345,25
31704,3879.6211,563.4938,25
31705,3872.9685,564.4566,25
31706,3866.3206,565.4224,25
31707,3859.6799,566.3907,25
31708,3853.05,567.3611,25
31709,3846.4338,568.3331,25
31710,3839.8342,569.3062,25
31711,3833.2544,570.2799,25
31712,3826.6973,571.2538,25
31713,3820.1658,572.2275,25
31714,3813.6631,573.2003,25
31715,3807.1904,574.1719,25
31716,3800.7458,575.1421,25
31717,3794.3264,576.1105,25
31718,3787.9294,577.0769,25
31719,3781.5522,578.041,25
31720,3775.1924,579.0026,25
31721,3768.8467,579.9614,25
31722,3762.5127,580.9171,25
31723,3756.1877,581.8694,25
31724,3749.8691,582.8182,25
31725,3743.5542,583.7631,25
31726,3737.2402,584.7039,25
31727,3730.9243,585.6403,25
31728,3724.604,586.572,25
31729,3718.2764,587.4987,25
31730,3711.939,588.4203,25
31731,3705.5889,589.3364,25
31732,3699.2236,590.2468,25
31733,3692.8403,591.1512,25
31734,3686.4365,592.0494,25
31735,3680.009,592.941,25
31736,3673.5557,593.8258,25
31737,3667.0735,594.7036,25
31738,3660.5598,595.5741,25
31739,3654.012,596.437,25
31740,3647.4272,597.292,25
31741,3640.8027,598.1389,25
31742,3634.1362,598.9775,25
31743,3627.4246,599.8074,25
31744,3620.6655,600.6284,25
31745,3613.8557,601.4402,25
31746,3606.9932,602.2426,25
31747,3600.0747,603.0353,25
31748,3593.0977,603.818,25
31749,3586.0596,604.5905,25
31750,3578.9575,605.3524,25
31751,3571.7891,606.1036,25
31752,3564.5513,606.8438,25
31753,3557.2419,607.5726,25
31754,3549.8625,608.2903,25
31755,3542.416,608.9967,25
31756,3534.906,609.692,25
31757,3527.3352,610.3763,25
31758,3519.7068,611.0497,25
31759,3512.0239,611.7122,25
31760,3504.2898,612.3639,25
31761,3496.5076,613.005,25
31762,3488.6804,613.6355,25
31763,3480.8113,614.2555,25
31764,3472.9033,614.8651,25
31765,3464.9597,615.4644,25
31766,3456.9836,616.0535,25
31767,3448.9783,616.6323,25
31768,3440.9465,617.2012,25
31769,3432.8918,617.7601,25
31770,3424.8171,618.3091,25
31771,3416.7256,618.8483,25
31772,3408.6204,619.3778,25
31773,3400.5046,619.8977,25
31774,3392.3813,620.4081,25
31775,3384.2537,620.9091,25
31776,3376.125,621.4006,25
31777,3367.9983,621.8829,25
31778,3359.8765,622.3561,25
31779,3351.7629,622.8202,25
31780,3343.6609,623.2753,25
31781,3335.5732,623.7214,25
31782,3327.5032,624.1587,25
31783,3319.4539,624.5873,25
31784,3311.4285,625.0073,25
31785,3303.4302,625.4186,25
31786,3295.4619,625.8215,25
31787,3287.5269,626.2161,25
31788,3279.6284,626.6023,25
31789,3271.7693,626.9803,25
31790,3263.9529,627.3502,25
31791,3256.1824,627.7121,25
31792,3248.4609,628.066,25
31793,3240.7913,628.4121,25
31794,3233.177,628.7504,25
31795,3225.6208,629.0811,25
31796,3218.1262,629.4041,25
31797,3210.6963,629.7196,25
31798,3203.3342,630.0277,25
31799,3196.041,630.3285,25
31800,3188.813,630.6219,25
31801,3181.6448,630.9082,25
31802,3174.5317,631.1873,25
31803,3167.4685,631.4592,25
31804,3160.45,631.7241,25
31805,3153.4714,631.9819,25
31806,3146.5276,632.2328,25
31807,3139.6133,632.4767,25
31808,3132.7236,632.7137,25
31809,3125.8535,632.944,25
31810,3118.998,633.1675,25
31811,3112.1519,633.3842,25
31812,3105.3103,633.5942,25
31813,3098.4678,633.7977,25
31814,3091.6196,633.9946,25
31815,3084.761,634.1849,25
31816,3077.8862,634.3688,25
31817,3070.9905,634.5463,25
31818,3064.0691,634.7174,25
31819,3057.1165,634.8822,25
31820,3050.1279,635.0407,25
31821,3043.0984,635.193,25
31822,3036.0225,635.3391,25
31823,3028.8955,635.4791,25
31824,3021.7122,635.6132,25
31825,3014.4673,635.7411,25
31826,3007.1562,635.863,25
31827,2999.7739,635.9791,25
31828,2992.3149,636.0894,25
31829,2984.7744,636.1937,25
31830,2977.1472,636.2924,25
31831,2969.4285,636.3854,25
31832,2961.6128,636.4727,25
31833,2953.6956,636.5543,25
31834,2945.6714,636.6304,25
31835,2937.5354,636.701,25
31836,2929.2825,636.7662,25
31837,2920.9075,636.8259,25
31838,2912.4055,636.8804,25
31839,2903.7715,636.9294,25
31840,2895.0,636.9733,25
31841,2886.0867,637.012,25
31842,2877.0305,637.0455,25
31843,2867.8381,637.074,25
31844,2858.5164,637.0975,25
31845,2849.0725,637.1163,25
31846,2839.5137,637.1302,25
31847,2829.8464,637.1395,25
31848,2820.0784,637.1443,25
31849,2810.2163,637.1447,25
31850,2800.2673,637.1406,25
31851,2790.2383,637.1323,25
31852,2780.1367,637.1199,25
31853,2769.969,637.1034,25
31854,2759.7429,637.0829,25
31855,2749.4648,637.0585,25
31856,2739.1423,637.0304,25
31857,2728.7822,636.9986,25
31858,2718.3914,636.9633,25
31859,2707.9773,636.9243,25
31860,2697.5466,636.8821,25
31861,2687.1067,636.8366,25
31862,2676.6643,636.7879,25
31863,2666.2268,636.7361,25
31864,2655.801,636.6813,25
31865,2645.394,636.6237,25
31866,2635.0129,636.5631,25
31867,2624.6646,636.5,25
31868,2614.3564,636.4342,25
31869,2604.0952,636.3658,25
31870,2593.8882,636.2952,25
31871,2583.7422,636.2222,25
31872,2573.6643,636.147,25
31873,2563.6616,636.0696,25
31874,2553.7415,635.9902,25
31875,2543.9104,635.9089,25
31876,2534.1758,635.8258,25
31877,2524.5447,635.741,25
31878,2515.0239,635.6545,25
31879,2505.6208,635.5665,25
31880,2496.3423,635.4771,25
31881,2487.1953,635.3864,25
31882,2478.187,635.2943,25
31883,2469.3245,635.2012,25
31884,2460.6147,635.1069,25
31885,2452.0649,635.0118,25
31886,2443.6819,634.9158,25
31887,2435.4727,634.8191,25
31888,2427.4446,634.7216,25
31889,2419.6045,634.6237,25
31890,2411.9595,634.5253,25
31891,2404.5166,634.4264,25
31892,2397.283,634.3274,25
31893,2390.2656,634.2281,25
31894,2383.4714,634.1288,25
31895,2376.9077,634.0295,25
31896,2370.5801,633.9304,25
31897,2364.4822,633.8319,25
31898,2358.6006,633.7349,25
31899,2352.9216,633.6401,25
31900,2347.4316,633.5482,25
31901,2342.1172,633.4599,25
31902,2336.9641,633.3761,25
31903,2331.9592,633.2974,25
31904,2327.0886,633.2247,25
31905,2322.3389,633.1586,25
31906,2317.696,633.1,25
31907,2313.1467,633.0495,25
31908,2308.6775,633.0079,25
31909,2304.2742,632.976,25
31910,2299.9233,632.9545,25
31911,2295.6113,632.9442,25
31912,2291.3247,632.9458,25
31913,2287.0496,632.9601,25
31914,2282.7725,632.9877,25
31915,2278.4795,633.0295,25
31916,2274.1572,633.0862,25
31917,2269.792,633.1586,25
31918,2265.3699,633.2474,25
31919,2260.8777,633.3534,25
31920,2256.3015,633.4772,25
31921,2251.6279,633.6198,25
31922,2246.843,633.7816,25
31923,2241.9331,633.9636,25
31924,2236.8862,634.1664,25
31925,2231.7009,634.3894,25
31926,2226.3801,634.6313,25
31927,2220.9272,634.8912,25
31928,2215.3452,635.168,25
31929,2209.6375,635.4604,25
31930,2203.8069,635.7675,25
31931,2197.8567,636.088,25
31932,2191.79,636.421,25
31933,2185.6101,636.7653,25
31934,2179.3201,637.1198,25
31935,2172.9229,637.4833,25
31936,2166.4219,637.8549,25
31937,2159.8203,638.2334,25
31938,2153.1213,638.6176,25
31939,2146.3276,639.0065,25
31940,2139.4429,639.3989,25
31941,2132.4702,639.7939,25
31942,2125.4124,640.1902,25
31943,2118.2729,640.5867,25
31944,2111.0547,640.9824,25
31945,2103.7612,641.3761,25
31946,2096.3953,641.7668,25
31947,2088.9602,642.1533,25
31948,2081.459,642.5345,25
31949,2073.895,642.9094,25
31950,2066.2715,643.2769,25
31951,2058.5913,643.6356,25
31952,2050.8574,643.9847,25
31953,2043.0737,644.3231,25
31954,2035.2427,644.6495,25
31955,2027.3678,644.9629,25
31956,2019.4521,645.2622,25
31957,2011.4988,645.5463,25
31958,2003.5109,645.8141,25
31959,1995.4917,646.0645,25
31960,1987.4443,646.2963,25
31961,1979.3718,646.5084,25
31962,1971.2776,646.6999,25
31963,1963.1646,646.8695,25
31964,1955.0359,647.0161,25
31965,1946.8942,647.1392,25
31966,1938.74,647.2391,25
31967,1930.5736,647.3168,25
31968,1922.3954,647.3729,25
31969,1914.2054,647.4082,25
31970,1906.0042,647.4235,25
31971,1897.7919,647.4195,25
31972,1889.5688,647.397,25
31973,1881.3353,647.3567,25
31974,1873.0916,647.2994,25
31975,1864.838,647.226,25
31976,1856.5747,647.137,25
31977,1848.3021,647.0333,25
31978,1840.0206,646.9156,25
31979,1831.7302,646.7848,25
31980,1823.4314,646.6415,25
31981,1815.1244,646.4865,25
31982,1806.8096,646.3206,25
31983,1798.4871,646.1445,25
31984,1790.1572,645.9591,25
31985,1781.8203,645.765,25
31986,1773.4768,645.563,25
31987,1765.1267,645.3539,25
31988,1756.7705,645.1384,25
31989,1748.4083,644.9174,25
31990,1740.0406,644.6915,25
31991,1731.6676,644.4615,25
31992,1723.2896,644.2281,25
31993,1714.9067,643.9923,25
31994,1706.5194,643.7546,25
31995,1698.1281,643.5159,25
31996,1689.7328,643.2769,25
31997,1681.3339,643.0383,25
31998,1672.9316,642.801,25
31999,1664.5264,642.5657,25
32000,1656.1184,642.3331,25
32001,1647.708,642.104,25
32002,1639.2954,641.8792,25
32003,1630.881,641.6594,25
32004,1622.465,641.4455,25
32005,1614.0476,641.238,25
32006,1605.6293,641.038,25
32007,1597.2102,640.8459,25
32008,1588.7908,640.6627,25
32009,1580.3711,640.489,25
32010,1571.9515,640.3258,25
32011,1563.5325,640.1736,25
32012,1555.114,640.0333,25
32013,1546.6967,639.9055,25
32014,1538.2804,639.7902,25
32015,1529.8658,639.6869,25
32016,1521.453,639.5952,25
32017,1513.0422,639.5145,25
32018,1504.6337,639.4445,25
32019,1496.2278,639.3846,25
32020,1487.8247,639.3346,25
32021,1479.4247,639.2937,25
32022,1471.0281,639.2616,25
32023,1462.6351,639.2379,25
32024,1454.246,639.222,25
32025,1445.861,639.2135,25
32026,1437.4805,639.212,25
32027,1429.1045,639.217,25
32028,1420.7335,639.228,25
32029,1412.3678,639.2446,25
32030,1404.0074,639.2664,25
32031,1395.6528,639.2928,25
32032,1387.3043,639.3234,25
32033,1378.9619,639.3577,25
32034,1370.6261,639.3953,25
32035,1362.297,639.4357,25
32036,1353.9749,639.4784,25
32037,1345.6602,639.5231,25
32038,1337.3529,639.5692,25
32039,1329.0535,639.6163,25
32040,1320.7622,639.6639,25
32041,1312.4792,639.7115,25
32042,1304.2048,639.7588,25
32043,1295.9393,639.8052,25
32044,1287.683,639.8503,25
32045,1279.4359,639.8936,25
32046,1271.1986,639.9346,25
32047,1262.9712,639.973,25
32048,1254.7539,640.0082,25
32049,1246.5471,640.0398,25
32050,1238.3511,640.0673,25
32051,1230.1659,640.0902,25
32052,1221.9921,640.1082,25
32053,1213.8296,640.1207,25
32054,1205.679,640.1273,25
32055,1197.5403,640.1276,25
32056,1189.4138,640.1209,25
32057,1181.3,640.107,25
32058,1173.199,640.0853,25
32059,1165.111,640.0554,25
32060,1157.0364,640.0168,25
32061,1148.9752,639.9692,25
32062,1140.9283,639.9122,25
32063,1132.896,639.8461,25
32064,1124.879,639.7709,25
32065,1116.8781,639.6866,25
32066,1108.8937,639.5933,25
32067,1100.9264,639.4911,25
32068,1092.9771,639.3801,25
32069,1085.0461,639.2604,25
32070,1077.1343,639.1319,25
32071,1069.2422,638.9949,25
32072,1061.3705,638.8492,25
32073,1053.5197,638.6951,25
32074,1045.6904,638.5327,25
32075,1037.8834,638.3618,25
32076,1030.0992,638.1828,25
32077,1022.3386,637.9955,25
32078,1014.602,637.8002,25
32079,1006.8901,637.5968,25
32080,999.2036,637.3854,25
32081,991.543,637.1661,25
32082,983.9091,636.9391,25
32083,976.3024,636.7042,25
32084,968.7235,636.4618,25
32085,961.1732,636.2117,25
32086,953.6519,635.954,25
32087,946.1603,635.6888,25
32088,938.6992,635.4164,25
32089,931.269,635.1365,25
32090,923.8704,634.8495,25
32091,916.5041,634.5552,25
32092,909.1707,634.2539,25
32093,901.8707,633.9455,25
32094,894.6048,633.6301,25
32095,887.3737,633.308,25
32096,880.178,632.9789,25
32097,873.0182,632.6431,25
32098,865.8951,632.3007,25
32099,858.8092,631.9517,25
32100,851.7612,631.5961,25
32101,844.7517,631.234,25
32102,837.7814,630.8656,25
32103,830.8508,630.4909,25
32104,823.9605,630.11,25
32105,817.1112,629.7228,25
32106,810.3022,629.3298,25
32107,803.5325,628.9311,25
32108,796.8009,628.5271,25
32109,790.1063,628.118,25
32110,783.4474,627.7041,25
32111,776.8234,627.2858,25
32112,770.2328,626.8633,25
32113,763.6747,626.4369,25
32114,757.1478,626.0068,25
32115,750.6511,625.5735,25
32116,744.1835,625.1373,25
32117,737.7437,624.6982,25
32118,731.3307,624.2568,25
32119,724.9432,623.8132,25
32120,718.5803,623.3678,25
32121,712.2407,622.9209,25
32122,705.9233,622.4727,25
32123,699.627,622.0234,25
32124,693.3505,621.5736,25
32125,687.0929,621.1234,25
32126,680.853,620.6732,25
32127,674.6295,620.2231,25
32128,668.4215,619.7736,25
32129,662.2277,619.3247,25
32130,656.0471,618.8771,25
32131,649.8784,618.4308,25
32132,643.7206,617.9861,25
32133,637.5724,617.5435,25
32134,631.4329,617.1031,25
32135,625.3008,616.6653,25
32136,619.175,616.2303,25
32137,613.0543,615.7985,25
32138,606.9377,615.37,25
32139,600.824,614.9453,25
32140,594.7121,614.5247,25
32141,588.6008,614.1083,25
32142,582.489,613.6965,25
32143,576.3766,613.2892,25
32144,570.2639,612.886,25
32145,564.1509,612.4866,25
32146,558.0378,612.0906,25
32147,551.9251,611.6979,25
32148,545.8129,611.3081,25
32149,539.7013,610.9208,25
32150,533.5906,610.5358,25
32151,527.4811,610.1526,25
32152,521.3729,609.7711,25
32153,515.2663,609.3909,25
32154,509.1614,609.0117,25
32155,503.0587,608.6331,25
32156,496.9581,608.2549,25
32157,490.86,607.8766,25
32158,484.7647,607.4982,25
32159,478.6722,607.1191,25
32160,472.5828,606.7391,25
32161,466.4968,606.3578,25
32162,460.4144,605.9751,25
32163,454.3358,605.5905,25
32164,448.2612,605.2036,25
32165,442.1908,604.8143,25
32166,436.1249,604.4222,25
32167,430.0637,604.027,25
32168,424.0074,603.6283,25
32169,417.9562,603.2258,25
32170,411.9103,602.8193,25
32171,405.8701,602.4084,25
32172,399.8356,601.9929,25
32173,393.8072,601.5723,25
32174,387.785,601.1464,25
32175,381.7692,600.7148,25
32176,375.7602,600.2772,25
32177,369.758,599.8334,25
32178,363.7631,599.3831,25
32179,357.776,598.9259,25
32180,351.7972,598.4619,25
32181,345.8273,597.9906,25
32182,339.8667,597.512,25
32183,333.9161,597.0258,25
32184,327.9759,596.5317,25
32185,322.0468,596.0297,25
32186,316.1291,595.5195,25
32187,310.2235,595.0009,25
32188,304.3305,594.4737,25
32189,298.4507,593.9376,25
32190,292.5845,593.3926,25
32191,286.7325,592.8383,25
32192,280.8954,592.2745,25
32193,275.0734,591.7012,25
32194,269.2673,591.1179,25
32195,263.4775,590.5247,25
32196,257.7046,589.9211,25
32197,251.9492,589.3071,25
32198,246.2117,588.6824,25
32199,240.4926,588.0469,25
32200,234.7927,587.4002,25
32201,229.1122,586.7423,25
32202,223.4519,586.0729,25
32203,217.8122,585.3917,25
32204,212.1937,584.6987,25
32205,206.5969,583.9935,25
32206,201.0224,583.276,25
32207,195.4706,582.546,25
32208,189.9421,581.8032,25
32209,184.4375,581.0475,25
32210,178.9573,580.2787,25
32211,173.5021,579.4965,25
32212,168.074,578.7017,25
32213,162.676,577.8951,25
32214,157.3113,577.0781,25
32215,151.9829,576.2515,25
32216,146.6939,575.4165,25
32217,141.4473,574.5742,25
32218,136.2462,573.7256,25
32219,131.0938,572.8719,25
32220,125.993,572.0141,25
32221,120.9469,571.1533,25
32222,115.9586,570.2905,25
32223,111.0312,569.4269,25
32224,106.1678,568.5635,25
32225,101.3714,567.7015,25
32226,96.6451,566.8418,25
32227,91.9919,565.9856,25
32228,87.415,565.134,25
32229,82.9174,564.288,25
32230,78.5022,563.4487,25
32231,74.1725,562.6172,25
32232,69.9313,561.7947,25
32233,65.7817,560.9821,25
32234,61.7268,560.1804,25
32235,57.7696,559.3909,25
32236,53.9132,558.6147,25
32237,50.1608,557.8527,25
32238,46.5153,557.1061,25
32239,42.9796,556.3743,25
32240,39.5559,555.6468,25
32241,36.2456,554.9094,25
32242,33.0504,554.1477,25
32243,29.9719,553.3475,25
32244,27.0116,552.4945,25
32245,24.1713,551.5743,25
32246,21.4524,550.5726,25
32247,18.8567,549.4752,25
32248,16.3857,548.2677,25
32249,14.041,546.9359,25
32250,11.8243,545.4653,25
32251,9.7371,543.8419,25
32252,7.7811,542.0511,25
32253,5.9579,540.0788,25
32254,4.269,537.9106,25
32255,2.7161,535.5323,25
32256,1.3017,532.9402,25
32257,0.0302,530.155,25
32258,-1.0936,527.2009,25
32259,-2.065,524.1018,25
32260,-2.8792,520.882,25
32261,-3.5315,517.5654,25
32262,-4.0171,514.1764,25
32263,-4.3313,510.7388,25
32264,-4.4693,507.2769,25
32265,-4.4264,503.8147,25
32266,-4.1978,500.3763,25
32267,-3.7788,496.986,25
32268,-3.1646,493.6676,25
32269,-2.3505,490.4454,25
32270,-1.3317,487.3434,25
32271,-0.1036,484.3858,25
32272,1.3388,481.5966,25
32273,3.0,479.0,25
32274,0.0,479.0,26
32275,1.5886,476.6882,26
32276,3.3297,474.5636,26
32277,5.2247,472.6154,26
32278,7.2753,470.8329,26
32279,9.4832,469.2052,26
32280,11.8497,467.7217,26
32281,14.3767,466.3716,26
32282,17.0656,465.144,26
32283,19.9181,464.0282,26
32284,22.9358,463.0135,26
32285,26.1202,462.0892,26
32286,29.473,461.2443,26
32287,32.9957,460.4682,26
32288,36.69,459.7501,26
32289,40.5574,459.0792,26
32290,44.5995,458.4448,26
32291,48.818,457.836,26
32292,53.2145,457.2422,26
32293,57.7904,456.6525,26
32294,62.5475,456.0563,26
32295,67.4862,455.444,26
32296,72.6016,454.8139,26
32297,77.8868,454.1664,26
32298,83.335,453.5019,26
32299,88.9393,452.8211,26
32300,94.6928,452.1245,26
32301,100.5887,451.4124,26
32302,106.6203,450.6856,26
32303,112.7805,449.9444,26
32304,119.0626,449.1895,26
32305,125.4597,448.4212,26
32306,131.965,447.6401,26
32307,138.5716,446.8468,26
32308,145.2727,446.0417,26
32309,152.0614,445.2254,26
32310,158.9309,444.3984,26
32311,165.8743,443.5611,26
32312,172.8848,442.7141,26
32313,179.9555,441.858,26
32314,187.0796,440.9931,26
32315,194.2503,440.1201,26
32316,201.4606,439.2395,26
32317,208.7038,438.3517,26
32318,215.9729,437.4573,26
32319,223.2612,436.5568,26
32320,230.5618,435.6506,26
32321,237.8678,434.7394,26
32322,245.1724,433.8236,26
32323,252.4687,432.9038,26
32324,259.75,431.9804,26
32325,267.0092,431.054,26
32326,274.2397,430.1251,26
32327,281.4346,429.1941,26
32328,288.5869,428.2617,26
32329,295.6899,427.3282,26
32330,302.7367,426.3943,26
32331,309.7205,425.4605,26
32332,316.6343,424.5272,26
32333,323.4714,423.595,26
32334,330.225,422.6643,26
32335,336.8881,421.7358,26
32336,343.4578,420.8099,26
32337,349.938,419.8873,26
32338,356.3332,418.9684,26
32339,362.6477,418.0541,26
32340,368.8862,417.1448,26
32341,375.0531,416.2412,26
32342,381.1529,415.3439,26
32343,387.1901,414.4534,26
32344,393.1692,413.5704,26
32345,399.0946,412.6956,26
32346,404.971,411.8294,26
32347,410.8027,410.9725,26
32348,416.5944,410.1256,26
32349,422.3503,409.2892,26
32350,428.0752,408.4639,26
32351,433.7734,407.6503,26
32352,439.4494,406.8491,26
32353,445.1078,406.0608,26
32354,450.753,405.2861,26
32355,456.3896,404.5255,26
32356,462.022,403.7797,26
32357,467.6547,403.0493,26
32358,473.2922,402.3349,26
32359,478.939,401.637,26
32360,484.5996,400.9564,26
32361,490.2786,400.2935,26
32362,495.9803,399.649,26
32363,501.7093,399.0236,26
32364,507.4701,398.4178,26
32365,513.2671,397.8322,26
32366,519.1049,397.2674,26
32367,524.988,396.7241,26
32368,530.9208,396.2028,26
32369,536.908,395.7041,26
32370,542.9538,395.2288,26
32371,549.0627,394.7772,26
32372,555.2365,394.3493,26
32373,561.4737,393.9441,26
32374,567.7733,393.5606,26
32375,574.134,393.1979,26
32376,580.5546,392.855,26
32377,587.0336,392.5308,26
32378,593.57,392.2245,26
32379,600.1624,391.9349,26
32380,606.8096,391.6613,26
32381,613.5104,391.4025,26
32382,620.2634,391.1577,26
32383,627.0673,390.9258,26
32384,633.9211,390.7058,26
32385,640.8233,390.4968,26
32386,647.7728,390.2978,26
32387,654.7681,390.1078,26
32388,661.8083,389.9259,26
32389,668.8918,389.751,26
32390,676.0176,389.5822,26
32391,683.1843,389.4186,26
32392,690.3906,389.2591,26
32393,697.6354,389.1027,26
32394,704.9173,388.9485,26
32395,712.2351,388.7955,26
32396,719.5875,388.6428,26
32397,726.9733,388.4893,26
32398,734.3912,388.334,26
32399,741.84,388.1761,26
32400,749.3184,388.0145,26
32401,756.8251,387.8482,26
32402,764.3589,387.6763,26
32403,771.9185,387.4978,26
32404,779.5026,387.3117,26
32405,787.1101,387.117,26
32406,794.7396,386.9128,26
32407,802.3898,386.698,26
32408,810.0596,386.4718,26
32409,817.7477,386.2331,26
32410,825.4528,385.9809,26
32411,833.1735,385.7143,26
32412,840.9088,385.4323,26
32413,848.6573,385.1339,26
32414,856.4178,384.8182,26
32415,864.1891,384.4851,26
32416,871.9705,384.1352,26
32417,879.7607,383.7692,26
32418,887.559,383.3877,26
32419,895.3643,382.9914,26
32420,903.1757,382.5808,26
32421,910.9922,382.1567,26
32422,918.8129,381.7197,26
32423,926.6368,381.2704,26
32424,934.4631,380.8095,26
32425,942.2906,380.3376,26
32426,950.1185,379.8554,26
32427,957.9458,379.3635,26
32428,965.7715,378.8625,26
32429,973.5947,378.3531,26
32430,981.4145,377.8359,26
32431,989.2298,377.3116,26
32432,997.0398,376.7809,26
32433,1004.8434,376.2443,26
32434,1012.6397,375.7025,26
32435,1020.4277,375.1561,26
32436,1028.2067,374.6058,26
32437,1035.9753,374.0522,26
32438,1043.7329,373.4961,26
32439,1051.4784,372.938,26
32440,1059.2109,372.3785,26
32441,1066.9294,371.8183,26
32442,1074.6329,371.2581,26
32443,1082.3207,370.6984,26
32444,1089.9915,370.14,26
32445,1097.6444,369.5835,26
32446,1105.2786,369.0295,26
32447,1112.8931,368.4787,26
32448,1120.4869,367.9316,26
32449,1128.0591,367.389,26
32450,1135.6086,366.8516,26
32451,1143.1346,366.3198,26
32452,1150.6361,365.7945,26
32453,1158.1122,365.2761,26
32454,1165.5618,364.7654,26
32455,1172.984,364.2631,26
32456,1180.3779,363.7697,26
32457,1187.7426,363.2859,26
32458,1195.077,362.8123,26
32459,1202.3801,362.3496,26
32460,1209.6512,361.8984,26
32461,1216.8899,361.4592,26
32462,1224.0979,361.0318,26
32463,1231.2767,360.6161,26
32464,1238.4282,360.212,26
32465,1245.5541,359.8193,26
32466,1252.656,359.4379,26
32467,1259.7358,359.0676,26
32468,1266.795,358.7083,26
32469,1273.8354,358.3599,26
32470,1280.8589,358.0222,26
32471,1287.8669,357.6951,26
32472,1294.8613,357.3784,26
32473,1301.8439,357.0721,26
32474,1308.8163,356.7758,26
32475,1315.78,356.4896,26
32476,1322.7372,356.2132,26
32477,1329.6892,355.9466,26
32478,1336.6379,355.6895,26
32479,1343.585,355.4419,26
32480,1350.5322,355.2036,26
32481,1357.4812,354.9745,26
32482,1364.4338,354.7543,26
32483,1371.3916,354.5431,26
32484,1378.3564,354.3405,26
32485,1385.3298,354.1466,26
32486,1392.3137,353.9611,26
32487,1399.3097,353.784,26
32488,1406.3195,353.615,26
32489,1413.3448,353.454,26
32490,1420.3875,353.3009,26
32491,1427.4491,353.1556,26
32492,1434.5314,353.0179,26
32493,1441.6361,352.8876,26
32494,1448.765,352.7646,26
32495,1455.9197,352.6488,26
32496,1463.1019,352.5401,26
32497,1470.3135,352.4383,26
32498,1477.556,352.3432,26
32499,1484.8313,352.2547,26
32500,1492.141,352.1727,26
